App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,body,Translated Subject,Translated Body
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGVEbFNhX3Z0eEpQUkVTUGxvY2ZfdV9OLXFfMkF3aTdscWNTZzUwLVdxcWdFY3RfZGZWZmEta09aLWJtTS1nb3dSdW9WVE5mb2VvUDBfblE,English,,1,2016-06-26,Deborah Gee,Doesn't work,i cannot get this to cast anymore. very frustrating.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnVNa1YyUlhMYzdwb0RPNW9fbVdMeWMzTkh4c0tvdWh0OTFRRmJoN3hIV0JmNFpydVZBS3hRQW9CdDlRY1o3czNuUWo0MU1fWG41VGpFS3c,English,,4,2016-06-26,Darius Mekoa,,very good and interesting,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDhHdFBiQkE0cjVlU29ZWHpOS2pDSDROLTRYTG1SWG9PUFNLSG4xcnZELS12cEJyTFQ1Wmt5UG9HelBJaUhpc09vcXdCWDY4ejNIMF9mR1E,English,,4,2016-06-26,Nikki Lynn,Gets the job done.,love stream netflix and hulu without have to start up the ps3 or ps4. other than that i do wish it be more like my roku. it s just completely different. les and orange i suppose.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3RpaVgtZ1BaYjFNWnNtWk1WSzlRTWRwRzFNTFhENGxHN2xpUFplOTdZbXZFOXBpc0lXdHcwdFhZWHczLS05Y2JNRnNSSXpJQS0xS0JQaEE,English,,4,2016-06-26,Yoyo U,Works well but needs improvement,say that dell venue be not supported. please make it support but it work well with sony and samsung phone,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSG1xTUxqQzFLYlVCN2dtR0w0bXVTS0lNRkpYNlFoRnozYVd5ZjAweGl4UkpnZjdqS24teXU3QjNnUWxwRFJFYTQzVW5ZZDhzd2VSRFJrTkE,English,,2,2016-06-26,Eugene Karayev,Pandora stopped working,cast button on pandora disear with update. please help!!! galaxy note 5,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXVfUVVjSUV2cHhpbzRURjl6cDZLME56a1VyMXNRWlJROGVoaFpBODExaHFGWlR0c1dCVkVleFdvWlJvNmttVUlpbXZPUUNoZmc5YWhSU1E,English,,3,2016-06-26,Landon Wing,,please make chromecast and chomecast audio able to sync in order to play the same source content. example chromecast to tv used google play movie and chromecast audio to a nearby speaker play only the audio content from google play movies. this will allow virtually any speaker to become a sound bar .,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjM0T1ZzeW5EcjFYZ2FsSGt0UnF1LXFJSGpseGZ3My1zQXUxejZrVFdZcWxrNFZOZUEzQ3B2VEVmZEpYTy1tMEZYVGJDVzRzSnplR1hSWlE,English,,4,2016-06-26,carlos talavera,,let 👀,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFRFcXhfZk0tOFRhYl9wQzFXMlU2d09fMXlUR0tQd0VrZmJVdVI1bzJmY2FoY2MxMDNZVU5lbGZEQXdfRE56bkViUENhb3lrZjRxeks1REE,English,,1,2016-06-26,Gloria Gomez,Fixxxxx,freezes n doesnt cast wat on the screen ..,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGlKZmwwcnJBSmVFSU1PYlFEd25Na3kzX1dpa0NwT0NWUU1XdW94TzVqUnNRYS1YZlhhZ3dRTXEyTEE2MFNoUm9CVDFqVE9EZFY4cE5ONUE,English,,2,2016-06-26,Alex Snowblind,Ok but in screen mirroring doesn't work,i have android 4.4.2 and the screen mirror doesn t work. why????? the youtube work,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR00tZmJObkZ4c0hIeFBKMDhEbDFpdW1XVGxjemZrOVdsVWxTNExrTnhEaFRMajZ2dFhNbkRBeW9tNkZXRXpmdkt0Y0cwMHFkNVVNUnFtNnc,English,,4,2016-06-26,Brian Green,Netflix broken,this be great with the exception of netflix. their will not cast unless logged out and then log back in. really an annoying process. i have raise the issue many time with them. maybe you will have better luck.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHhLWWFJNlhtRmpiQXRnbnFIbXJQaXMxQlh1a2Q0TzR6U0Fybm1taVFUTDFiZXFpb0JhUnNlVnJYUzJNa0tDc29ITlhYSlJyOWNSdExZdVE,English,,5,2016-06-26,Andy Rietz,Can't live without it,you will wonder how you used to watch thing on tv before you have a chromecast,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGZrMDhkTUMzUFRad0FScFhnRS1RcFZQZFAycnBtNzNuRGlkbUJMcmhCVUVUYXgyNzA5ZnBHbXB5dEhUVlNvMXRER3ZRNmZMaWFNNUljLWc,English,,1,2016-06-26,Colin Buchan,,recent update have make it crap please fix this google then i might give a more generous rating.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3JmN3NWLWlGR2pyZWRCRjhZajVxTkR0Uy1FUWtxd3VBZlZfQVVvdWUxRi0wVDhYZFg3Tk1LNkYxUU42X0ExRkItNDB2cjItRGZlOGl3R0E,English,,5,2016-06-26,Shannon Sturgeon,,,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSE5XSnktWnROUFRjUUNwN1F1S05KWnhpS1A3alVCa182YUxVUVVhaWFTMTE2cEt2Qk5sUDFsR0NPMHU2REt0Sld5c1JsOTVsNUR1M3pWWVE,English,,2,2016-06-26,Naman Pat,Disappointing,amazing concept. the execution sucks.it need to be restart frequently.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHhfdVlSSUtIV09DZkFuVHVUMWVhd0JxRVU3Y0dLSUEwMlBJcHFBZkJwcHZmOTZtQ3FyVTFHOGFjLVRoR0FwLXFIbVBCTVV5dmQ3OGVtY0E,English,,3,2016-06-26,Tasha Waggoner,Andriod,everytime i try to cast from my phone it pop up ready to cast but do nothing. my chromecast be in the same room no more than 6ft away. work great on my tablet even if i m in another room. please fix this. my tablet be not always charge like my phone,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUFzUWpDM3FrbGd3ZHhkSVZ0MWVxSnVRbUhWaThCTU9aVEFycHV0ODJTcDV4b25KeFBMUlhOVjNqUVlmMDB1UnZVR050VzNYb3Q1MVNtWlE,English,,5,2016-06-26,Pamela Campana,Google Chromecast,wonderful,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmNGYkVOWHBURmN6LV9ETklBUHRJb29fYW1vYlpneGlYbHFQc0YxWHlpclh0ZHBDZGU0ejBkV3NqLWFTWkRRZGJiMXVDeEJDUll6dEoycFE,English,,2,2016-06-26,Tee Wrecka,Force close,used to work when it be just call chromecast now it just force close as soon as i open it. oneplus 2 cm13 mm 6.0,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEFJUHZrS0ZwYk9SdXpzLThVUGVBMFE5MldMcDBOb0dERkx3TkFwNXFKM2JhNnNlYnVPdmRhRjFKd3ZubUxYMnYxMkxSdmgzSk1oNHBvVmc,English,,1,2016-06-26,Doreen harrington,Google cast,couldn t down load the ..,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVNXZTBPNTlyTEQ5X3cxc0hrMDFGYjRLbHl3UXlob1BCX3dHcHdpY0Y2NC11alBmdWF3dnpmX2x6Xy1pM3VCNUtMbXAxM0ZoTjlONXpPOUE,English,,2,2016-06-26,Mark A,Never works properly,always have issue very buggy,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR21DRGNDVTZtekItcVRzUnVFNlZsM1pDLXNaSzVoal9kaElraTk3aUlWRl81X1dKekU1WUVPYmJEMTFYaFF5SEp4YTFfS1UycEQzV2lYRmc,English,,3,2016-06-25,Jianming Chen,,升級到最新版本後，無法把youtube視頻投放在電視上。,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR1lKQ25IRmJQd2dzNnFfVnFOcTFQT0F3cGVlQXFzY3p1WkZWQVF2cnlRb2tDdjExVzFSNDU0STVTSjVJcGJGQkNiZGNHaU9VV0ZuYXZuaFE,English,,4,2016-06-25,Kirrin Jones,,work well and allow me to broadcast from my phone tablet and laptop.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRldqckpvTmlHNlhxZ0dmZC1oeXRoaFhLY2MxSEQ4T0dzTnZsMmRHbVZ2M2Ewc0ZOZG1qWXRYR09HV013N1A1aG9pSjFFem1lbnh3bjdIR0E,English,,5,2016-06-25,Brian York,Chromecast is better than any smart tv,very functional,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3FscjJ1NXFCM3IzajNJNDZhdHdoRHFBNVV5c0VYUXRIQlpmaV9wVWNrM0hhNEdybE1NZXgwYnRPX2RBbXlqdFRrcWZxeVg5VlZlM1JzeEE,English,,2,2016-06-25,Candace Brown,,i don t know what hen but since the update this thing suckswaste of money,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDFTOHRPdll0RUhpVndvd3hUZWxKTzR6TEZFa0JpYm1jRWRINWhNRHJsWllWQ0ZhUFhjX1JjWEpiME0tWU8zOW5aUW82N0hHc1ZLNWVETXc,English,,3,2016-06-25,Austin Stuart,5/10,would be 1010 but i can t mirror my android 4.3. be really look forward to that feature.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlZmTEMzdG1qYVV1MF9LREFicXQ5M1NfMWZMc0NLWm93a0piQmRFRU1GbkhDY1h6aktacWVLZVV0dkVjNkthWTJzTVZaMy1YS1dCWEZXRXc,English,,5,2016-06-25,Nagaraj Kampeti,Loved it very well,but we need still improvement to support cast content through mobile which be available in mobile no link with the wifi.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR1VUcEhtLW5uTTNLemtNTTJyMTB1M0lZRy1PY3lKVjV6Q0ItbHpBbFdoSTB1WFAzUkpiSlU0Y3BfNE5aeXRxVGY3aGt0WTBzWlhyU2dKalE,English,,5,2016-06-25,Ron Copsetta,Casting,awesome the chromecast be a phenomenal device and this work great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnR3Y3NVT1RCM0VmOUJVUDZJT0JYSXg3cHZ4UWhMb0N0bnhIZ1dtZ3B3d0JlcG5OalRlR3kyWGd4cWlzemhEU254dkR5VUlGQnF5dGRjX1E,English,,5,2016-06-25,David F,Great alternative!,no smart tv but have an available hdmi port and have wifi? affordable tech bargain for the price. this be probably more about the device than the but to me they go hand in hand. sometimes glitchy but if you expect perfection then you ll be disointed. feature change and other s get add periodically.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWhfSnhQQWdUMFdaWHU5X09DQUZpYk53eks3R3gwenlMelRsVE1PR2ZrRWJjTmZBa2oza3ItLWFpTHdzTmNZNk1KQ1piclFkS1pjb28wWnc,English,,5,2016-06-25,Yvonne Tota,Love this!,easy to watch youtube \u0026amp; video from many other s on my tv. when i switch phone \u0026amp; couldn t get it to work anymore i just open the \u0026amp; follow the problem solve directions. verizon lg g4.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR19XUjMyamV5MW5Zd1JONlhFdEpYaUFCR2tJUmYyMXJDTW9aN0NCYk5Wb0FpREJHTWhvWDhDMzFJZ1d6akpMUlNlQzdwcV80S0Ria2o4Z3c,English,,1,2016-06-25,Dan Kelly,,only play background music through speaker no dialogue,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDBPUkp0N1U4eDdTckw1VHdTc21hcklSQWlrWEhnV3J1TjdmZjRHWlBmQ0dKZm5veFlIak9Pakx1Wi1iWl94QWg0N3RiREtCOU5lYjNFZ0E,English,,2,2016-06-25,Micah Goldstein,Really unreliable,this be the killer for phones. period. but it need to work without hassle. right now i ve just update and go from work to broken. no good.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSF9PaWE2VldWQ0xGajBTdHRIZ0VkU0dWT2JTRF9Za2RnbTU2ODYxWjVjVXhzWW1OYTBxY2psTWJZdVIxbDZuRkZpZ3BMdnJZWVB1b2pLdnc,English,,5,2016-06-25,Alan Asa Edwards,Happy,i can finally use my cast again after my ip finally update the firmware version on my super hub3,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTdLeEdUdTBJSGV6c1V3TUJGeG9QeUpNLVpSZ2ZJOTFYVnF0RnhrSGRYN1RTSXNiS2JPQzhXRzlZcE53cU9YVUFQbHEwWFo0eTQ1TWN3Q2c,English,,2,2016-06-25,L Feign,"Unreliable, and getting worse",can t maintain connection to any chromecast audio device for longer than 30 minutes. the latest update actually make thing worse reduce reliable connection time to under ten minutes. and now it often require a complete reboot of wi fi chromecast device and phone in order to get it to work again. note that this problem do not ly to chromecast video devices. chromecast audio badly need a firmware update and this need a rethink.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzdjbXRXdFlWekp3UWJDMDYzOE9uVWJDRFJKeEhXSU05Q0JuMlN1OFpIcko2UW5BaVdpclZPYXFTWDA0cC1vb1otTjUteVZUUzUzQTZHQ2c,English,,5,2016-06-25,Thomas Long II,If you have chromecast you need this app,this be only if you have the chromecast device. you need the device to stream your phone tablet or computer run the chrome browser or chrome ium os,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnZBM2I4ZWhSU2k3cWtwaDRhc3lRLVlIbXFHSGE0M0N0YXFpeDBWN1RTZzZVVjQwaFpnTzFJNm9waWcyRUoxTmtGcFJEQkxlMnA5bXNsM3c,English,,5,2016-06-25,Roger Biderbost,Perfecto,muy útil lo uso con localcast vía dnla y samba con más netflix youtube kodi. espectacular,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0RBd2ZmSnpCUHA4aTVwbjZUVUNIOG1CS0R3b1hYbVZrODRqVDRNVy11NnRDMVFuMVRxNHRpaDJWQkEtWUZCNlZ3UG5Gc0FNQTdXOGdxZGc,English,,1,2016-06-25,Florin Adochiei,Can't switch network anymore,not sure why this do not allow to forget wi fi network anymore? i can t reconnect my chromecast to my new wifi network,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXRCRnpuUElIUkdLUmY1M3ZoMzM1Tmk5SG9QVUVHRWxHS2ZpMENjaVh6VjV0YXlCQjZucXJtaXNhdTB1aG5kcGlkOUR0dE5ESzhNc2ZMSnc,English,,5,2016-06-25,Tarun Gupta,Awesome,it turn my tv into smart tv that too in 3k inr easy to install and use. thank google,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVRkQmgyeWo3VVBZMVRsajBxVVRoRS1GUVhJTTcxaUdObmpnSE5YUjc1OWp4YXY3ZWxxSm02V05La0dTOTA0WVY1VC0yTzdSTnlidFNHR1E,English,,5,2016-06-25,David Acedo,Japan,bought 2 at best buy and used it in japan. very easy setup and user friendly 🇯🇵,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0NNQXFOLS03TUNMWXhhdTJuTW8wUnR5TzB5bU5UZmI1bW5TWkRTdUtKV1ItQTMwUXpZaGgwQ3Y5ZDJhNmQxLWNBRGdQLWZ2a3dVbC1iS0E,English,,5,2016-06-25,Amit Bose,Yo Yo,no word to explain. even 5 star be too short to define.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSE1NejVaUkpaUzVQVDhZZnlCMmVncDJESEI0bE51UDl0elVlNm9EZm1td0hWUm13c0g5Xy1jRFN6LVRQaGJkYjFpSU9jWGVBMFFUQXVaSHc,English,,5,2016-06-25,Shelby Merriam,YouTube,little bit of everything 😆,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmJ2Ry05TU9wc3V5czduQV9Sa09waGtOUmpwVmt4TDBiM1phUXd2TEpYTWtLZkEzbVVMLWFmOUxqTTJKdjJ5RzNCTmxoUngza3ZIRWJhYnc,English,,5,2016-06-25,Jonathan Sanchez,I redeem myself,love the,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzFHVVRHUjFZZ016bkVaWTNpU0gwdzFsVnZiQVFYaXB4Tjk0a1N1MnNYNkExcHJ2VV9JelhDUzBZWmt2bk1ieURXd2U0LU1DOFROUnRQUlE,English,,5,2016-06-25,Clive Bluston,Backdrop photos is broken,i cannot update album to be shown.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnB0ZTV6LWgyMEdMaWRWRGpJMmtlTk9MSm51YmlTTkZyX0V6Ync2eDFNaENBNHc0UEJ2SmctU29BRHJuUHR6bng5c2xabEhlS1hrcHpFWnc,English,,3,2016-06-25,Walid Bijle,,please solve the privacy issue,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0d2S24zZXc2cGtYS04xQi1mMFRXR1p3T2ZVQnVRX0YwNWV4WHR0X2t3TTR6eC01ZHpDZlNmdUI0SWpVbTI1MVhobms0bjE5Y2RQSERib0E,English,,5,2016-06-25,Reza Nashvi,Great app,it only need some improvement in screen casting. otherwise great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzdMdmROSTNqYXpKQ0VTYXJEMERmR1plRzh2Zzd6ZzVkWE9YUktVSmd1R0tCMG9pQnNabldpNFNhVk5zcjA4NmNwelVxS3I0amFjSHlnSXc,English,,5,2016-06-25,Nick White,Use it daily...,great to support chromecast,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVViSDdqMFN2LVIyS2dNc2pLYmVvV2JCTm5DQllSUXYtcV9wRDM0cUtzZDF4R1VfNGJGaXBVOU9SZTUtN3hkTE9KZXFpQWNySEdDWVcyalE,English,,1,2016-06-25,Braydon Fryer,Can't download to use with chromecast...,this win t download on multiple android devices..,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3BzUnhpOE91WUdJdzRTbjhDSmlfb2c4bWpUMnc3NThRSFJrX291S2VzQXVHLW9tRmlTRFJoTXJPVUk3ZldYQXlJLWFFemthS0V2NUhVUnc,English,,1,2016-06-25,Greg Clayton,Garbage,too many issue buy a roku. you ruin a great thing.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3VqTk93ZUEyd2lXSzZCWVhJYXZKZVU4YWJVX0h3d0VLZHRocDJtMlloZ2JxMHBfaHZfcElxM3ZhTUxNbTRPT0ZxU3BaQm5VakwzclA3a1E,English,,2,2016-06-25,Jarrod Rivett,Doesn't work,it s not let me do what you guy advertise cast to my screen. video will play on my phone but when i select cast screen it stay black. what s the point of even have your chromecast if it doesn t do what i paid it to do? it s not just my phone. my fiance s do the exact same thing so it s your lication,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWdwRGh4OU5yVW9BamIyVllYXy1qaUMzUFRSemcydEhsaG9YMHBHZEVlVjNKSjZ5S3FDNkhFODU0SzV2bnJoRGZxSHF2THZQc1JyazA3YWc,English,,1,2016-06-25,SiD D,It's moving bad to worst,at 1st i be able to cast video from any website but the recent update i can only cast from youtube even if i cast from my phone there be a lag and hang even it 20 mbps speed. google product be very disoint in the product,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSENsYjhYS3c5LVZqTVBtdW4yT2FzMnBYcWxweUMzdlBUM0RiRnVBQ0NuTlFvVjJsXzZPejMzUjNrNzJScHhTU2NBZXU3d05nQTRWRzFQdlE,English,,5,2016-06-25,Faiz Ahmed,,loving it thank google. can t wait for google home!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWg4REE4Y2g5UlpBQ2lDV3VFQ3NBY093MWpkc3gxSWVxdmpTNDh2UTQzaVA4UzJlb19MVmdIa0xyZHk3aC1jTjB2djBKQlNJVkJKdVR2MHc,English,,4,2016-06-25,Gurumoorthy Yegnanarayanan,,amazing device,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlFXa1Z4ZGI2R283VGo4NGVhdjBRWkhHdTNEaWlXYjJURld0Mmo1azZDUlFNQXkwWVZqeDd0Wi1UUlV3YXlKY3cxMVF1N3Z0LTliWWZoTHc,English,,4,2016-06-25,Jeff De Bauche,Samsung galaxy s6 edge,great . but wish there be more to use it with. great job. thanks.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGR6NkVDVDNKaUhlZ0RKZmpONWgtN0RWVU1LVi1Ta2ZyOTdLXy1qaTBpMTdxRHFCLWg1eUhtUTAza2U3M3B2cEpLeUgyNWNsem5USk1wbGc,English,,4,2016-06-25,johnny ochoa,Ok,goodone,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkZQeFVGVnpCdDRqMW1DRjVST2VDYzNVSlVNM21HcTFoTUI4UmtrdUxIMUdkYUpvelNPMnFCM296NU5ueFIyd2VFcmlXbWVMak5ZbDdJRkE,English,,3,2016-06-25,Iman Bachmid,Problem with iflix,since last update i can t play influx with my chromecast2,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUpiS2Y3Sjl5QzlrNUhFNkU3OGNEdUQ5SG96VmpKS1VMQzlpREV6RFhpaGUwdXRoUjVINmJpb1k1VUR5elF0bExLLWtlNXEzU0pod3ZCdUE,English,,5,2016-06-25,Rikki bovey,,awsome device love it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSC1seG9QdWQ1SW1qSmtub0psVWxFVWkySm5Oc0lYa3ZZUTZ5dkM5SEx4Z2hjRnpHZ1lvRERyamN3WnNvM0VEdzR4eEgzUUpqRGMxWmh1eEE,English,,3,2016-06-25,Egidio Giani,Gone downhill,work perfect for age with no sync or connectivity issues. now i can only cast from my phone. this medium be not available when i try to cast from my pcserver,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3daRFhhb1dQNmNBWkFnN0Yyd2FidE0zdm0zMGJ4YXJIOS1JQVNRSUdmN3FIaVZzanV1QjZqZzU5dGFKUDVRNUxtT2djT3ZwMjFwQnVGNVE,English,,5,2016-06-25,Hajnalka Maria,very good,i love it it be amazing and download fast..not,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWFIa095MU94MFpBaGR3bHktbGFUQ3JaZ1FPWEc4YTd4V2RDN2tkTnZKQTFVcWkzbUZtZFFMMm9tcDZLUmJ3WXlEbUltbXJ3QU9qeWxMT2c,English,,5,2016-06-25,Wanda Ross,Love It,i wouldn t be without it!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVN3ZGNHdGdxTmlKbDNCeGFSeEE3LXA0UjFtUjVuT2ZBcHdQVV9NdDBqdjBSOFdROTBoUE9PTFpsdnQwd2JUdkVHekFRWmkyNk84aFNlbFE,English,,1,2016-06-25,Thomas Munli,Can you refund,now the chromecast dongle not pick up any signal after update. be the rating fake by google staff? if you think of buy stop until they resolve.the problem.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGxLY0U0WTRZeHIzQXRGMmlpN2lyRXBORUpMN0YtTjMteGZFT0I0SlpHamNPVm1ldG9KODhGWUctUTBVamxoSUF0Zmx0VmZJcFVZaDdHRnc,English,,5,2016-06-25,Sunny Johnson-Joyner,Love,i turn off the cable. i love this !,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzRUYVN3cjg3Ui0yY0NSOEE5QkxQRVp5azBNb01wRGtORzJDMHJqdnB3VTY2UDhRRXpKdlYwYlpQVkt6TXJVb3UzTVNmNTQzVTQzOUFJTVE,English,,5,2016-06-25,karunakar deo,,superb,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmNQZERPSG80Z3hUVF9zSnQtZDZIckZmQW9SQlBXS201ZG5yamJ2LVdRV25ZZVVmNVFIeDc5OTJrMUVtQTFGdTlGZ1ZmcXp1dENzRDQ0UEE,English,,4,2016-06-25,Hrishabh sahu,Guys just one request,can u please make the chromecast doungle the smaller one to cast audio also rest be good!!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFBsTmNuZmhfYXd4TlhKdEg2NnJTenBaWnQyMjVJRkdOQ2d0dkljclRRQ0NqLUVnQVBwRmNKb1J2VjFXSlp2QkdCX3plSmFYaTVmb3hUeEE,English,,5,2016-06-25,Jesiya Rahman,,this be so cool,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0d2S3RnSFNhSVlMUm9BQzQtMml6R0VsWHc0SG1BSVVVNl8yLVV6eGxLMmZYVlprN2E3QjlNRG9PWnNfUFAteTRlVmtNYlh4SzRqbC1VVmc,English,,5,2016-06-25,Marilyn J Hicks,Love it!,work perfectly with my note 5!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWtKZEpDQTliQ1liMjRMVFZaMG9PS2sxVHVBbnpNQWtqRFNhWmFYZDd4UHNBY2ZiOXgzUUhKZFRwdk55U0RIMEtkS2FUMjV6dnktcHpUaHc,English,,5,2016-06-25,Tim Josephson,Google Cast is amazing,what a wonderful seamless device and ! my only complaint be that not enough s use it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3RrTHpUZmhUR2ZhT1ZqQ1ZiZjVCMzh1dGJKV3cxTDdWVDJPSmNHZGJDdWp2MDJJUUtQaE1oUnRLUGN0cFpRSi0tQmVseXJWSFlKWFlHTGc,English,,1,2016-06-25,Jay Hanson,Very dissappointed!,i have struggle with this on chromecast2 now for 2mo. i have strong fast wifi yet this constantly disconnects. cc say it have 4bars max signal and be plug into wall socket. all other device laptop tablet smartphone and roku work flawlessly. more frustration than its worth. in my opinion this be a beta!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlFDaU9UU1lVVzc4OFRITnYwZGo2Y2V3NDVoY2d0TzlqM1I2U2U2cWRHLXpJZmdad29xNG5hakdyei1QM2Q3LUg2SGw4ZkxlOGVYTU1qclE,English,,5,2016-06-25,Nirmal Keshvani,,love it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUJMa2k0YmIwZzBnRTF4c2xmaHpKTkZwOVpoS3ZZNmw0NzBmSDdualZUNm5Yc3pNVWdZYl9Rb0lDWXpRTkdidTVPaEZhUlNMcDljb2wybHc,English,,5,2016-06-25,Douglas York II,Excellent service,this work wonderfully to cast video movie picture etc. to my devices.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDlfODNOa2wxU2M4amMzZ25MektnNHhTMmJVd2d5RmlmejI4S1gydmpZdWVoeWJpVWNoa2g4ZnUxdGhkTVRwTThISS1qalU4a190MllOR3c,English,,1,2016-06-25,Devin Hernandez,,completely crash on me. wouldn t let me disconnect even though it wasn t connect in the first place,,
